"","Movie_Name","Genre","X","PReview_ave","Year","Awards","awards"
"1219","beowulf","Adventure",2448,3.285302594,2007,"2 wins & 16 nominations.","awards"
"1220","polar express","Animation",2452,4.084393064,2004,"Nominated for 3 Oscars. Another 5 wins & 21 nominations.","awards"
"1221","polar express","Adventure",2452,4.084393064,2004,"Nominated for 3 Oscars. Another 5 wins & 21 nominations.","awards"
"1222","polar express","Family",2452,4.084393064,2004,"Nominated for 3 Oscars. Another 5 wins & 21 nominations.","awards"
"1223","enchanted","Animation",2453,4.626213592,2007,"Nominated for 3 Oscars. Another 11 wins & 47 nominations.","awards"
"1224","enchanted","Comedy",2453,4.626213592,2007,"Nominated for 3 Oscars. Another 11 wins & 47 nominations.","awards"
"1225","enchanted","Family",2453,4.626213592,2007,"Nominated for 3 Oscars. Another 11 wins & 47 nominations.","awards"
"1226","sex and the city","Comedy",2454,3.930517711,2008,"1 win & 12 nominations.","awards"
"1227","sex and the city","Drama",2454,3.930517711,2008,"1 win & 12 nominations.","awards"
"1228","sex and the city","Romance",2454,3.930517711,2008,"1 win & 12 nominations.","awards"
"1229","august rush","Drama",2476,4.389016018,2007,"Nominated for 1 Oscar. Another 4 wins & 10 nominations.","awards"
"1230","august rush","Music",2476,4.389016018,2007,"Nominated for 1 Oscar. Another 4 wins & 10 nominations.","awards"
"1231","hancock","Action",2490,3.489655172,2008,"4 wins & 11 nominations.","awards"
"1232","hancock","Fantasy",2490,3.489655172,2008,"4 wins & 11 nominations.","awards"
"1233","the golden compass","Adventure",2499,3.28990228,2007,"Won 1 Oscar. Another 4 wins & 32 nominations.","awards"
"1234","the golden compass","Family",2499,3.28990228,2007,"Won 1 Oscar. Another 4 wins & 32 nominations.","awards"
"1235","the golden compass","Fantasy",2499,3.28990228,2007,"Won 1 Oscar. Another 4 wins & 32 nominations.","awards"
"1236","atonement","Drama",2501,3.836858006,2007,"Won 1 Oscar. Another 48 wins & 144 nominations.","awards"
"1237","atonement","Mystery",2501,3.836858006,2007,"Won 1 Oscar. Another 48 wins & 144 nominations.","awards"
"1238","atonement","Romance",2501,3.836858006,2007,"Won 1 Oscar. Another 48 wins & 144 nominations.","awards"
"1239","aliens vs. predator","Action",2508,2.512328767,2007,"4 nominations.","awards"
"1240","aliens vs. predator","Horror",2508,2.512328767,2007,"4 nominations.","awards"
"1241","aliens vs. predator","Sci-Fi",2508,2.512328767,2007,"4 nominations.","awards"
"1242","indiana jones","Action",2519,4.629277567,1989,"Won 1 Oscar. Another 5 wins & 20 nominations.","awards"
"1243","indiana jones","Adventure",2519,4.629277567,1989,"Won 1 Oscar. Another 5 wins & 20 nominations.","awards"
"1244","indiana jones","Fantasy",2519,4.629277567,1989,"Won 1 Oscar. Another 5 wins & 20 nominations.","awards"
"1245","cloverfield","Action",2520,3.067567568,2008,"5 wins & 22 nominations.","awards"
"1246","cloverfield","Adventure",2520,3.067567568,2008,"5 wins & 22 nominations.","awards"
"1247","cloverfield","Horror",2520,3.067567568,2008,"5 wins & 22 nominations.","awards"
"1248","celtic thunder","Music",2523,4.773536896,2009,"N/A","awards"
"1249","work out","N/A",2530,4.573770492,2006,"2 nominations.","awards"
"1250","rambo","Action",2536,4.165625,2008,"1 win & 1 nomination.","awards"
"1251","rambo","Thriller",2536,4.165625,2008,"1 win & 1 nomination.","awards"
"1252","rambo","War",2536,4.165625,2008,"1 win & 1 nomination.","awards"
"1253","john adams","Biography",2543,4.554259043,2008,"Won 4 Golden Globes. Another 38 wins & 28 nominations.","awards"
"1254","john adams","Drama",2543,4.554259043,2008,"Won 4 Golden Globes. Another 38 wins & 28 nominations.","awards"
"1255","john adams","History",2543,4.554259043,2008,"Won 4 Golden Globes. Another 38 wins & 28 nominations.","awards"
"1256","kung fu panda","Animation",2544,4.391076115,2008,"Nominated for 1 Oscar. Another 14 wins & 38 nominations.","awards"
"1257","kung fu panda","Action",2544,4.391076115,2008,"Nominated for 1 Oscar. Another 14 wins & 38 nominations.","awards"
"1258","kung fu panda","Adventure",2544,4.391076115,2008,"Nominated for 1 Oscar. Another 14 wins & 38 nominations.","awards"
"1259","journey to the center of the earth","Action",2551,3.504249292,2008,"1 win & 3 nominations.","awards"
"1260","journey to the center of the earth","Adventure",2551,3.504249292,2008,"1 win & 3 nominations.","awards"
"1261","journey to the center of the earth","Family",2551,3.504249292,2008,"1 win & 3 nominations.","awards"
"1262","p.s. i love you","Drama",2554,4.227564103,2007,"2 wins & 4 nominations.","awards"
"1263","p.s. i love you","Romance",2554,4.227564103,2007,"2 wins & 4 nominations.","awards"
"1264","outfoxed","Documentary",2562,3.920245399,2004,"N/A","awards"
"1265","centennial","Action",2589,4.754347826,1978,"Nominated for 2 Golden Globes. Another 3 wins & 2 nominations.","awards"
"1266","centennial","Adventure",2589,4.754347826,1978,"Nominated for 2 Golden Globes. Another 3 wins & 2 nominations.","awards"
"1267","centennial","Drama",2589,4.754347826,1978,"Nominated for 2 Golden Globes. Another 3 wins & 2 nominations.","awards"
"1268","10,000 b.c.","Action",2593,2.799319728,2008,"N/A","awards"
"1269","10,000 b.c.","Adventure",2593,2.799319728,2008,"N/A","awards"
"1270","10,000 b.c.","Drama",2593,2.799319728,2008,"N/A","awards"
"1271","sweeney todd","Drama",2604,4.066193853,2007,"Won 1 Oscar. Another 30 wins & 72 nominations.","awards"
"1272","sweeney todd","Horror",2604,4.066193853,2007,"Won 1 Oscar. Another 30 wins & 72 nominations.","awards"
"1273","sweeney todd","Musical",2604,4.066193853,2007,"Won 1 Oscar. Another 30 wins & 72 nominations.","awards"
"1274","daria","Animation",2605,4.549575071,1997,"3 nominations.","awards"
"1275","daria","Comedy",2605,4.549575071,1997,"3 nominations.","awards"
"1276","daria","Romance",2605,4.549575071,1997,"3 nominations.","awards"
"1277","x-3","Adult",2654,3.506306306,1971,"N/A","awards"
"1278","expelled","Documentary",2656,3.6,2008,"2 wins.","awards"
"1279","the incredible hulk","Action",2681,3.98853211,2008,"1 win & 8 nominations.","awards"
"1280","the incredible hulk","Adventure",2681,3.98853211,2008,"1 win & 8 nominations.","awards"
"1281","the incredible hulk","Sci-Fi",2681,3.98853211,2008,"1 win & 8 nominations.","awards"
"1282","breaking bad","Crime",2684,4.641843972,2008,"Won 2 Golden Globes. Another 118 wins & 197 nominations.","awards"
"1283","breaking bad","Drama",2684,4.641843972,2008,"Won 2 Golden Globes. Another 118 wins & 197 nominations.","awards"
"1284","breaking bad","Romance",2684,4.641843972,2008,"Won 2 Golden Globes. Another 118 wins & 197 nominations.","awards"
"1285","harry potter","Adventure",2687,4.213793103,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1286","harry potter","Drama",2687,4.213793103,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1287","harry potter","Fantasy",2687,4.213793103,2011,"Nominated for 3 Oscars. Another 44 wins & 82 nominations.","awards"
"1288","spark of insanity","Comedy",2690,4.770880361,2007,"N/A","awards"
"1289","jeff dunham's very special christmas special","Documentary",2691,4.341523342,2008,"N/A","awards"
"1290","jeff dunham's very special christmas special","Comedy",2691,4.341523342,2008,"N/A","awards"
"1291","the happening","Drama",2693,2.29216152,2008,"3 wins & 9 nominations.","awards"
"1292","the happening","Sci-Fi",2693,2.29216152,2008,"3 wins & 9 nominations.","awards"
"1293","the happening","Thriller",2693,2.29216152,2008,"3 wins & 9 nominations.","awards"
"1294","superman","Action",2718,3.159609121,2006,"Nominated for 1 Oscar. Another 12 wins & 37 nominations.","awards"
"1295","superman","Adventure",2718,3.159609121,2006,"Nominated for 1 Oscar. Another 12 wins & 37 nominations.","awards"
"1296","superman","Sci-Fi",2718,3.159609121,2006,"Nominated for 1 Oscar. Another 12 wins & 37 nominations.","awards"
"1297","leslie sansone","Short",2738,4.593939394,2001,"N/A","awards"
"1298","terminator salvation","Action",2747,3.438118812,2009,"2 wins & 9 nominations.","awards"
"1299","terminator salvation","Sci-Fi",2747,3.438118812,2009,"2 wins & 9 nominations.","awards"
"1300","knowing","Drama",2764,3.220963173,2009,"1 win & 5 nominations.","awards"
"1301","knowing","Mystery",2764,3.220963173,2009,"1 win & 5 nominations.","awards"
"1302","knowing","Sci-Fi",2764,3.220963173,2009,"1 win & 5 nominations.","awards"
"1303","the wolfman","Drama",2766,3.610526316,2010,"Won 1 Oscar. Another 2 wins & 7 nominations.","awards"
"1304","the wolfman","Fantasy",2766,3.610526316,2010,"Won 1 Oscar. Another 2 wins & 7 nominations.","awards"
"1305","the wolfman","Horror",2766,3.610526316,2010,"Won 1 Oscar. Another 2 wins & 7 nominations.","awards"
"1306","shutter island","Mystery",2768,3.78746594,2010,"7 wins & 56 nominations.","awards"
"1307","shutter island","Thriller",2768,3.78746594,2010,"7 wins & 56 nominations.","awards"
"1308","wanted","Action",2773,3.532967033,2008,"Nominated for 2 Oscars. Another 3 wins & 20 nominations.","awards"
"1309","wanted","Crime",2773,3.532967033,2008,"Nominated for 2 Oscars. Another 3 wins & 20 nominations.","awards"
"1310","wanted","Fantasy",2773,3.532967033,2008,"Nominated for 2 Oscars. Another 3 wins & 20 nominations.","awards"
"1311","tropic thunder","Action",2782,3.452574526,2008,"Nominated for 1 Oscar. Another 10 wins & 38 nominations.","awards"
"1312","tropic thunder","Comedy",2782,3.452574526,2008,"Nominated for 1 Oscar. Another 10 wins & 38 nominations.","awards"
"1313","fireproof","Drama",2790,4.465357968,2008,"N/A","awards"
"1314","fireproof","Romance",2790,4.465357968,2008,"N/A","awards"
"1315","cars 2","Animation",2791,3.524838013,2011,"Nominated for 1 Golden Globe. Another 1 win & 16 nominations.","awards"
"1316","cars 2","Adventure",2791,3.524838013,2011,"Nominated for 1 Golden Globe. Another 1 win & 16 nominations.","awards"
"1317","cars 2","Comedy",2791,3.524838013,2011,"Nominated for 1 Golden Globe. Another 1 win & 16 nominations.","awards"
"1318","alice in wonderland","Adventure",2792,3.906309751,2010,"Won 2 Oscars. Another 30 wins & 60 nominations.","awards"
"1319","alice in wonderland","Family",2792,3.906309751,2010,"Won 2 Oscars. Another 30 wins & 60 nominations.","awards"
"1320","alice in wonderland","Fantasy",2792,3.906309751,2010,"Won 2 Oscars. Another 30 wins & 60 nominations.","awards"
"1321","where the wild things are","Adventure",2794,2.920689655,2009,"Nominated for 1 Golden Globe. Another 7 wins & 44 nominations.","awards"
"1322","where the wild things are","Drama",2794,2.920689655,2009,"Nominated for 1 Golden Globe. Another 7 wins & 44 nominations.","awards"
"1323","where the wild things are","Family",2794,2.920689655,2009,"Nominated for 1 Golden Globe. Another 7 wins & 44 nominations.","awards"
"1324","the pacific","Action",2807,4.067946824,2010,"Nominated for 1 Golden Globe. Another 23 wins & 36 nominations.","awards"
"1325","the pacific","Adventure",2807,4.067946824,2010,"Nominated for 1 Golden Globe. Another 23 wins & 36 nominations.","awards"
"1326","the pacific","Drama",2807,4.067946824,2010,"Nominated for 1 Golden Globe. Another 23 wins & 36 nominations.","awards"
"1327","burn after reading","Comedy",2816,2.981012658,2008,"Nominated for 2 Golden Globes. Another 5 wins & 26 nominations.","awards"
"1328","history of violence, a","Crime",2822,3.404255319,2005,"Nominated for 2 Oscars. Another 35 wins & 72 nominations.","awards"
"1329","history of violence, a","Drama",2822,3.404255319,2005,"Nominated for 2 Oscars. Another 35 wins & 72 nominations.","awards"
"1330","history of violence, a","Thriller",2822,3.404255319,2005,"Nominated for 2 Oscars. Another 35 wins & 72 nominations.","awards"
"1331","gran torino","Drama",2833,4.47645951,2008,"Nominated for 1 Golden Globe. Another 20 wins & 13 nominations.","awards"
"1332","dr. horrible's sing-along blog","Comedy",2843,4.752655539,2008,"Won 1 Primetime Emmy. Another 8 wins & 3 nominations.","awards"
"1333","dr. horrible's sing-along blog","Musical",2843,4.752655539,2008,"Won 1 Primetime Emmy. Another 8 wins & 3 nominations.","awards"
"1334","dr. horrible's sing-along blog","Sci-Fi",2843,4.752655539,2008,"Won 1 Primetime Emmy. Another 8 wins & 3 nominations.","awards"
"1335","religulous","Documentary",2845,3.756896552,2008,"2 wins & 1 nomination.","awards"
"1336","religulous","Comedy",2845,3.756896552,2008,"2 wins & 1 nomination.","awards"
"1337","religulous","War",2845,3.756896552,2008,"2 wins & 1 nomination.","awards"
"1338","fringe","Drama",2850,4.527868852,2008,"Nominated for 2 Primetime Emmys. Another 18 wins & 79 nominations.","awards"
"1339","fringe","Mystery",2850,4.527868852,2008,"Nominated for 2 Primetime Emmys. Another 18 wins & 79 nominations.","awards"
"1340","fringe","Sci-Fi",2850,4.527868852,2008,"Nominated for 2 Primetime Emmys. Another 18 wins & 79 nominations.","awards"
"1341","repo the genetic opera","Horror",2851,4.277580071,2008,"3 wins & 1 nomination.","awards"
"1342","repo the genetic opera","Musical",2851,4.277580071,2008,"3 wins & 1 nomination.","awards"
"1343","repo the genetic opera","Sci-Fi",2851,4.277580071,2008,"3 wins & 1 nomination.","awards"
"1344","let the right one in","Drama",2853,4.09202454,2008,"Nominated for 1 BAFTA Film Award. Another 72 wins & 43 nominations.","awards"
"1345","let the right one in","Horror",2853,4.09202454,2008,"Nominated for 1 BAFTA Film Award. Another 72 wins & 43 nominations.","awards"
"1346","let the right one in","Romance",2853,4.09202454,2008,"Nominated for 1 BAFTA Film Award. Another 72 wins & 43 nominations.","awards"
"1347","repo! the genetic opera","Horror",2877,4.277580071,2008,"3 wins & 1 nomination.","awards"
"1348","repo! the genetic opera","Musical",2877,4.277580071,2008,"3 wins & 1 nomination.","awards"
"1349","repo! the genetic opera","Sci-Fi",2877,4.277580071,2008,"3 wins & 1 nomination.","awards"
"1350","2012","Action",2881,2.943181818,2009,"4 wins & 20 nominations.","awards"
"1351","2012","Adventure",2881,2.943181818,2009,"4 wins & 20 nominations.","awards"
"1352","2012","Sci-Fi",2881,2.943181818,2009,"4 wins & 20 nominations.","awards"
"1353","sherlock holmes","Action",2883,3.691588785,2009,"Nominated for 2 Oscars. Another 10 wins & 24 nominations.","awards"
"1354","sherlock holmes","Adventure",2883,3.691588785,2009,"Nominated for 2 Oscars. Another 10 wins & 24 nominations.","awards"
"1355","sherlock holmes","Crime",2883,3.691588785,2009,"Nominated for 2 Oscars. Another 10 wins & 24 nominations.","awards"
"1356","slumdog millionaire","Drama",2886,3.791773779,2008,"Won 8 Oscars. Another 141 wins & 118 nominations.","awards"
"1357","slumdog millionaire","Romance",2886,3.791773779,2008,"Won 8 Oscars. Another 141 wins & 118 nominations.","awards"
"1358","lost in austen","Drama",2887,4.139817629,2008,"N/A","awards"
"1359","lost in austen","Fantasy",2887,4.139817629,2008,"N/A","awards"
"1360","lost in austen","Romance",2887,4.139817629,2008,"N/A","awards"
"1361","australia","Adventure",2891,3.777479893,2008,"Nominated for 1 Oscar. Another 11 wins & 33 nominations.","awards"
"1362","australia","Drama",2891,3.777479893,2008,"Nominated for 1 Oscar. Another 11 wins & 33 nominations.","awards"
"1363","australia","Romance",2891,3.777479893,2008,"Nominated for 1 Oscar. Another 11 wins & 33 nominations.","awards"
"1364","quantum of solace","Action",2895,3.39334638,2008,"Nominated for 2 BAFTA Film Awards. Another 4 wins & 29 nominations.","awards"
"1365","quantum of solace","Adventure",2895,3.39334638,2008,"Nominated for 2 BAFTA Film Awards. Another 4 wins & 29 nominations.","awards"
"1366","watchmen","Action",2908,3.789272031,2009,"12 wins & 20 nominations.","awards"
"1367","watchmen","Mystery",2908,3.789272031,2009,"12 wins & 20 nominations.","awards"
"1368","watchmen","Sci-Fi",2908,3.789272031,2009,"12 wins & 20 nominations.","awards"
"1369","marley & me","Biography",2913,3.829581994,2008,"2 wins & 4 nominations.","awards"
"1370","marley & me","Comedy",2913,3.829581994,2008,"2 wins & 4 nominations.","awards"
"1371","marley & me","Drama",2913,3.829581994,2008,"2 wins & 4 nominations.","awards"
"1372","war","Action",2917,4.465608466,2013,"3 wins & 21 nominations.","awards"
"1373","war","Adventure",2917,4.465608466,2013,"3 wins & 21 nominations.","awards"
"1374","war","Horror",2917,4.465608466,2013,"3 wins & 21 nominations.","awards"
"1375","the curious case of benjamin button","Drama",2943,3.88410596,2008,"Won 3 Oscars. Another 67 wins & 133 nominations.","awards"
"1376","the curious case of benjamin button","Fantasy",2943,3.88410596,2008,"Won 3 Oscars. Another 67 wins & 133 nominations.","awards"
